"state","city","svi"
"Rio Grande do Sul","Alvorada",0.34
"Rio Grande do Sul","Araricá",0.226
"Rio Grande do Sul","Arroio dos Ratos",0.288
"Rio Grande do Sul","Cachoeirinha",0.239
"Rio Grande do Sul","Campo Bom",0.142
"Rio Grande do Sul","Canoas",0.256
"Rio Grande do Sul","Capela de Santana",0.337
"Rio Grande do Sul","Charqueadas",0.212
"Rio Grande do Sul","Dois Irmãos",0.14
"Rio Grande do Sul","Eldorado do Sul",0.285
"Rio Grande do Sul","Esteio",0.218
"Rio Grande do Sul","Estância Velha",0.177
"Rio Grande do Sul","Glorinha",0.217
"Rio Grande do Sul","Gravataí",0.303
"Rio Grande do Sul","Guaíba",0.304
"Rio Grande do Sul","Igrejinha",0.163
"Rio Grande do Sul","Ivoti",0.15
"Rio Grande do Sul","Montenegro",0.21
"Rio Grande do Sul","Nova Hartz",0.174
"Rio Grande do Sul","Nova Santa Rita",0.31
"Rio Grande do Sul","Novo Hamburgo",0.2
"Rio Grande do Sul","Parobé",0.188
"Rio Grande do Sul","Porto Alegre",0.249
"Rio Grande do Sul","Portão",0.284
"Rio Grande do Sul","Rolante",0.207
"Rio Grande do Sul","Santo Antônio da Patrulha",0.214
"Rio Grande do Sul","Sapiranga",0.191
"Rio Grande do Sul","Sapucaia do Sul",0.28
"Rio Grande do Sul","São Jerônimo",0.261
"Rio Grande do Sul","São Leopoldo",0.24
"Rio Grande do Sul","São Sebastião do Caí",0.223
"Rio Grande do Sul","Taquara",0.194
"Rio Grande do Sul","Triunfo",0.244
"Rio Grande do Sul","Viamão",0.333
"Santa Catarina","Abdon Batista",0.262
"Santa Catarina","Abelardo Luz",0.282
"Santa Catarina","Agrolândia",0.145
"Santa Catarina","Agronômica",0.223
"Santa Catarina","Alfredo Wagner",0.35
"Santa Catarina","Alto Bela Vista",0.3
"Santa Catarina","Anchieta",0.225
"Santa Catarina","Angelina",0.271
"Santa Catarina","Anita Garibaldi",0.323
"Santa Catarina","Anitápolis",0.249
"Santa Catarina","Antônio Carlos",0.142
"Santa Catarina","Apiúna",0.209
"Santa Catarina","Arabutã",0.264
"Santa Catarina","Araquari",0.306
"Santa Catarina","Araranguá",0.183
"Santa Catarina","Armazém",0.138
"Santa Catarina","Arroio Trinta",0.131
"Santa Catarina","Arvoredo",0.247
"Santa Catarina","Ascurra",0.124
"Santa Catarina","Atalanta",0.233
"Santa Catarina","Aurora",0.164
"Santa Catarina","Balneário Arroio do Silva",0.194
"Santa Catarina","Balneário Barra do Sul",0.206
"Santa Catarina","Balneário Camboriú",0.124
"Santa Catarina","Balneário Gaivota",0.208
"Santa Catarina","Balneário Piçarras",0.201
"Santa Catarina","Bandeirante",0.295
"Santa Catarina","Barra Bonita",0.286
"Santa Catarina","Barra Velha",0.202
"Santa Catarina","Bela Vista do Toldo",0.266
"Santa Catarina","Belmonte",0.285
"Santa Catarina","Benedito Novo",0.221
"Santa Catarina","Biguaçu",0.213
"Santa Catarina","Blumenau",0.199
"Santa Catarina","Bocaina do Sul",0.364
"Santa Catarina","Bom Jardim da Serra",0.292
"Santa Catarina","Bom Jesus",0.283
"Santa Catarina","Bom Jesus do Oeste",0.218
"Santa Catarina","Bom Retiro",0.299
"Santa Catarina","Bombinhas",0.162
"Santa Catarina","Botuverá",0.163
"Santa Catarina","Braço do Norte",0.136
"Santa Catarina","Braço do Trombudo",0.125
"Santa Catarina","Brunópolis",0.272
"Santa Catarina","Brusque",0.148
"Santa Catarina","Caibi",0.234
"Santa Catarina","Calmon",0.456
"Santa Catarina","Camboriú",0.16
"Santa Catarina","Campo Alegre",0.206
"Santa Catarina","Campo Belo do Sul",0.289
"Santa Catarina","Campo Erê",0.374
"Santa Catarina","Campos Novos",0.22
"Santa Catarina","Canelinha",0.243
"Santa Catarina","Canoinhas",0.212
"Santa Catarina","Capinzal",0.156
"Santa Catarina","Capivari de Baixo",0.144
"Santa Catarina","Capão Alto",0.341
"Santa Catarina","Catanduvas",0.25
"Santa Catarina","Caxambu do Sul",0.373
"Santa Catarina","Caçador",0.238
"Santa Catarina","Celso Ramos",0.175
"Santa Catarina","Cerro Negro",0.351
"Santa Catarina","Chapadão do Lageado",0.22
"Santa Catarina","Chapecó",0.182
"Santa Catarina","Cocal do Sul",0.136
"Santa Catarina","Concórdia",0.163
"Santa Catarina","Cordilheira Alta",0.144
"Santa Catarina","Coronel Freitas",0.197
"Santa Catarina","Coronel Martins",0.328
"Santa Catarina","Correia Pinto",0.326
"Santa Catarina","Corupá",0.137
"Santa Catarina","Criciúma",0.148
"Santa Catarina","Cunha Porã",0.194
"Santa Catarina","Cunhataí",0.193
"Santa Catarina","Curitibanos",0.234
"Santa Catarina","Descanso",0.239
"Santa Catarina","Dionísio Cerqueira",0.283
"Santa Catarina","Dona Emma",0.171
"Santa Catarina","Doutor Pedrinho",0.192
"Santa Catarina","Entre Rios",0.455
"Santa Catarina","Ermo",0.231
"Santa Catarina","Erval Velho",0.195
"Santa Catarina","Faxinal dos Guedes",0.191
"Santa Catarina","Flor do Sertão",0.237
"Santa Catarina","Florianópolis",0.201
"Santa Catarina","Formosa do Sul",0.311
"Santa Catarina","Forquilhinha",0.149
"Santa Catarina","Fraiburgo",0.204
"Santa Catarina","Frei Rogério",0.264
"Santa Catarina","Galvão",0.244
"Santa Catarina","Garopaba",0.155
"Santa Catarina","Garuva",0.235
"Santa Catarina","Gaspar",0.141
"Santa Catarina","Governador Celso Ramos",0.241
"Santa Catarina","Gravatal",0.121
"Santa Catarina","Grão Pará",0.208
"Santa Catarina","Guabiruba",0.211
"Santa Catarina","Guaraciaba",0.221
"Santa Catarina","Guaramirim",0.213
"Santa Catarina","Guarujá do Sul",0.206
"Santa Catarina","Guatambú",0.22
"Santa Catarina","Herval D'Oeste",0.17
"Santa Catarina","Ibiam",0.196
"Santa Catarina","Ibicaré",0.185
"Santa Catarina","Ibirama",0.126
"Santa Catarina","Ilhota",0.24
"Santa Catarina","Imaruí",0.276
"Santa Catarina","Imbituba",0.165
"Santa Catarina","Imbuia",0.187
"Santa Catarina","Indaial",0.134
"Santa Catarina","Iomerê",0.13
"Santa Catarina","Ipira",0.195
"Santa Catarina","Iporã do Oeste",0.2
"Santa Catarina","Ipuaçu",0.462
"Santa Catarina","Ipumirim",0.145
"Santa Catarina","Iraceminha",0.278
"Santa Catarina","Irani",0.34
"Santa Catarina","Irati",0.279
"Santa Catarina","Irineópolis",0.29
"Santa Catarina","Itaiópolis",0.234
"Santa Catarina","Itajaí",0.148
"Santa Catarina","Itapema",0.143
"Santa Catarina","Itapiranga",0.139
"Santa Catarina","Itapoá",0.213
"Santa Catarina","Ituporanga",0.183
"Santa Catarina","Itá",0.152
"Santa Catarina","Içara",0.193
"Santa Catarina","Jaborá",0.341
"Santa Catarina","Jacinto Machado",0.272
"Santa Catarina","Jaguaruna",0.195
"Santa Catarina","Jaraguá do Sul",0.121
"Santa Catarina","Jardinópolis",0.214
"Santa Catarina","Joaçaba",0.166
"Santa Catarina","Joinville",0.23
"Santa Catarina","José Boiteux",0.278
"Santa Catarina","Jupiá",0.24
"Santa Catarina","Lacerdópolis",0.136
"Santa Catarina","Lages",0.227
"Santa Catarina","Laguna",0.187
"Santa Catarina","Lajeado Grande",0.179
"Santa Catarina","Laurentino",0.13
"Santa Catarina","Lauro Muller",0.157
"Santa Catarina","Lebon Régis",0.398
"Santa Catarina","Leoberto Leal",0.254
"Santa Catarina","Lindóia do Sul",0.186
"Santa Catarina","Lontras",0.156
"Santa Catarina","Luiz Alves",0.227
"Santa Catarina","Luzerna",0.09
"Santa Catarina","Macieira",0.234
"Santa Catarina","Mafra",0.195
"Santa Catarina","Major Gercino",0.229
"Santa Catarina","Major Vieira",0.26
"Santa Catarina","Maracajá",0.162
"Santa Catarina","Maravilha",0.176
"Santa Catarina","Marema",0.134
"Santa Catarina","Massaranduba",0.132
"Santa Catarina","Matos Costa",0.408
"Santa Catarina","Meleiro",0.16
"Santa Catarina","Mirim Doce",0.186
"Santa Catarina","Modelo",0.138
"Santa Catarina","Mondaí",0.263
"Santa Catarina","Monte Carlo",0.348
"Santa Catarina","Monte Castelo",0.35
"Santa Catarina","Morro Grande",0.212
"Santa Catarina","Morro da Fumaça",0.166
"Santa Catarina","Navegantes",0.212
"Santa Catarina","Nova Erechim",0.211
"Santa Catarina","Nova Itaberaba",0.23
"Santa Catarina","Nova Trento",0.136
"Santa Catarina","Nova Veneza",0.133
"Santa Catarina","Novo Horizonte",0.228
"Santa Catarina","Orleans",0.177
"Santa Catarina","Otacílio Costa",0.211
"Santa Catarina","Ouro",0.21
"Santa Catarina","Ouro Verde",0.242
"Santa Catarina","Paial",0.347
"Santa Catarina","Painel",0.249
"Santa Catarina","Palhoça",0.219
"Santa Catarina","Palma Sola",0.266
"Santa Catarina","Palmeira",0.319
"Santa Catarina","Palmitos",0.19
"Santa Catarina","Papanduva",0.263
"Santa Catarina","Paraíso",0.274
"Santa Catarina","Passo de Torres",0.203
"Santa Catarina","Passos Maia",0.281
"Santa Catarina","Paulo Lopes",0.227
"Santa Catarina","Pedras Grandes",0.159
"Santa Catarina","Penha",0.187
"Santa Catarina","Peritiba",0.31
"Santa Catarina","Petrolândia",0.281
"Santa Catarina","Pinhalzinho",0.132
"Santa Catarina","Pinheiro Preto",0.144
"Santa Catarina","Piratuba",0.151
"Santa Catarina","Planalto Alegre",0.233
"Santa Catarina","Pomerode",0.118
"Santa Catarina","Ponte Alta",0.272
"Santa Catarina","Ponte Alta do Norte",0.267
"Santa Catarina","Ponte Serrada",0.345
"Santa Catarina","Porto Belo",0.144
"Santa Catarina","Porto União",0.191
"Santa Catarina","Pouso Redondo",0.175
"Santa Catarina","Praia Grande",0.206
"Santa Catarina","Presidente Castello Branco",0.178
"Santa Catarina","Presidente Getúlio",0.18
"Santa Catarina","Presidente Nereu",0.181
"Santa Catarina","Princesa",0.226
"Santa Catarina","Quilombo",0.245
"Santa Catarina","Rancho Queimado",0.165
"Santa Catarina","Rio Fortuna",0.167
"Santa Catarina","Rio Negrinho",0.265
"Santa Catarina","Rio Rufino",0.222
"Santa Catarina","Rio das Antas",0.192
"Santa Catarina","Rio do Campo",0.22
"Santa Catarina","Rio do Oeste",0.206
"Santa Catarina","Rio do Sul",0.143
"Santa Catarina","Rio dos Cedros",0.138
"Santa Catarina","Riqueza",0.25
"Santa Catarina","Rodeio",0.229
"Santa Catarina","Romelândia",0.243
"Santa Catarina","Salete",0.206
"Santa Catarina","Saltinho",0.311
"Santa Catarina","Salto Veloso",0.145
"Santa Catarina","Sangão",0.214
"Santa Catarina","Santa Cecília",0.282
"Santa Catarina","Santa Helena",0.206
"Santa Catarina","Santa Rosa de Lima",0.167
"Santa Catarina","Santa Rosa do Sul",0.179
"Santa Catarina","Santa Terezinha",0.241
"Santa Catarina","Santa Terezinha do Progresso",0.31
"Santa Catarina","Santiago do Sul",0.182
"Santa Catarina","Santo Amaro da Imperatriz",0.219
"Santa Catarina","Saudades",0.126
